Humidity_Seoul,Seoul_Building_Agg,Temperature_Seoul,day,dayOfWeek,hour,month,year
38,52.4,-5.6,5,6,22,2,2010
39,49.5,-6.4,5,6,23,2,2010
45,43.9,-7.3,5,6,24,2,2010
44,35.7,-7.7,6,7,1,2,2010
41,29.9,-7.8,6,7,2,2,2010
39,26.7,-8,6,7,3,2,2010
43,22.1,-8.5,6,7,4,2,2010
44,23.2,-8.7,6,7,5,2,2010
44,26.4,-9.1,6,7,6,2,2010
52,31.1,-9.4,6,7,7,2,2010
60,40.6,-9.5,6,7,8,2,2010
51,46.7,-8.4,6,7,9,2,2010
41,36.3,-6.7,6,7,10,2,2010
30,36.7,-5,6,7,11,2,2010
25,37.5,-3.5,6,7,12,2,2010
24,38.2,-1.7,6,7,13,2,2010
22,33.3,-0.8,6,7,14,2,2010
23,30,-0.4,6,7,15,2,2010
22,31,0.4,6,7,16,2,2010
22,31.2,0.7,6,7,17,2,2010
26,37.5,-1,6,7,18,2,2010
38,42.1,-2.1,6,7,19,2,2010
42,52.9,-2.7,6,7,20,2,2010
43,54.5,-3.1,6,7,21,2,2010
45,54.4,-3.5,6,7,22,2,2010
40,51.9,-3.8,6,7,23,2,2010
42,48.2,-4.2,6,7,24,2,2010
43,40.7,-4.4,7,1,1,2,2010
44,27.4,-4.7,7,1,2,2,2010
48,25.8,-4.9,7,1,3,2,2010
48,24.5,-4.9,7,1,4,2,2010
54,23.6,-5.6,7,1,5,2,2010
55,25,-6.2,7,1,6,2,2010
55,29.9,-6,7,1,7,2,2010
52,37.8,-5.6,7,1,8,2,2010
39,42,-3.4,7,1,9,2,2010
32,41.7,-1.1,7,1,10,2,2010
29,39.5,0.7,7,1,11,2,2010
24,39.5,2.5,7,1,12,2,2010
22,37.5,3.9,7,1,13,2,2010
19,34.6,4.7,7,1,14,2,2010
15,33.9,5.3,7,1,15,2,2010
14,31.5,5.5,7,1,16,2,2010
14,32.3,5.4,7,1,17,2,2010
20,36.4,4.8,7,1,18,2,2010
23,43.7,4.2,7,1,19,2,2010
22,46.6,3.9,7,1,20,2,2010
23,50.9,3.9,7,1,21,2,2010
23,51.6,3.7,7,1,22,2,2010
27,50,3.3,7,1,23,2,2010
26,44.7,3.5,7,1,24,2,2010
27,36.8,3.3,8,2,1,2,2010
27,26,3.4,8,2,2,2,2010
29,25.1,3.2,8,2,3,2,2010
30,23.3,3.1,8,2,4,2,2010
29,23.9,3.2,8,2,5,2,2010
30,24.3,3.2,8,2,6,2,2010
30,32,3.4,8,2,7,2,2010
29,40.5,3.6,8,2,8,2,2010
30,44.3,3.6,8,2,9,2,2010
33,40.9,3.8,8,2,10,2,2010
32,40.3,4.3,8,2,11,2,2010
33,34.4,5.1,8,2,12,2,2010
35,39.1,5.4,8,2,13,2,2010
35,26.1,5.4,8,2,14,2,2010
50,31.6,5,8,2,15,2,2010
58,30.4,4.7,8,2,16,2,2010
70,39.7,3.8,8,2,17,2,2010
65,25.8,4,8,2,18,2,2010
63,51.3,4,8,2,19,2,2010
63,53.1,4.2,8,2,20,2,2010
78,52.2,4.2,8,2,21,2,2010
69,53.9,4,8,2,22,2,2010
68,52.8,4,8,2,23,2,2010
68,49.3,4,8,2,24,2,2010
66,38.9,4.3,9,3,1,2,2010
76,31.9,3.9,9,3,2,2,2010
75,26.5,3.6,9,3,3,2,2010
73,24.6,3.4,9,3,4,2,2010
74,23.9,3.3,9,3,5,2,2010
82,24.1,2.9,9,3,6,2,2010
85,27.9,3.3,9,3,7,2,2010
86,30.4,3.2,9,3,8,2,2010
89,40.6,3.4,9,3,9,2,2010
91,39.4,3.6,9,3,10,2,2010
93,39.8,4,9,3,11,2,2010
91,42.1,3.6,9,3,12,2,2010
92,41.1,3.9,9,3,13,2,2010
92,36.6,4.3,9,3,14,2,2010
94,37,4,9,3,15,2,2010
92,35.5,3.7,9,3,16,2,2010
94,36.5,3.9,9,3,17,2,2010
95,40.7,3.6,9,3,18,2,2010
93,48.8,3.7,9,3,19,2,2010
93,52.1,3.6,9,3,20,2,2010
89,48.5,3.9,9,3,21,2,2010
92,51.9,4,9,3,22,2,2010
87,49.1,4.4,9,3,23,2,2010
84,43.2,4.4,9,3,24,2,2010
78,41.8,4.1,10,4,1,2,2010
90,33.8,4.2,10,4,2,2,2010
72,26.2,3.7,10,4,3,2,2010
87,24.8,3.6,10,4,4,2,2010
86,25.3,3.5,10,4,5,2,2010
83,24.9,3.1,10,4,6,2,2010
71,26.2,3.4,10,4,7,2,2010
73,30.8,3.8,10,4,8,2,2010
79,39.1,3.8,10,4,9,2,2010
81,40.9,4.1,10,4,10,2,2010
80,39.5,4.3,10,4,11,2,2010
80,43.8,4.2,10,4,12,2,2010
87,40.3,4.5,10,4,13,2,2010
86,39.8,4.8,10,4,14,2,2010
86,34.2,4.8,10,4,15,2,2010
88,35.5,4.8,10,4,16,2,2010
87,42.3,4.9,10,4,17,2,2010
86,44.7,4.5,10,4,18,2,2010
83,52.7,4.2,10,4,19,2,2010
85,57,4,10,4,20,2,2010
81,56.7,3.9,10,4,21,2,2010
82,55.4,3.6,10,4,22,2,2010
79,57,3.3,10,4,23,2,2010
75,45.2,3.4,10,4,24,2,2010
72,40.2,3.3,11,5,1,2,2010
70,27.9,3.5,11,5,2,2,2010
69,24.5,3.3,11,5,3,2,2010
66,22.2,3.1,11,5,4,2,2010
76,22.3,2.2,11,5,5,2,2010
91,22.5,0.9,11,5,6,2,2010
95,30.4,0,11,5,7,2,2010
96,36.9,-0.2,11,5,8,2,2010
96,39.2,-0.5,11,5,9,2,2010
96,38.8,-0.5,11,5,10,2,2010
95,40.8,-0.5,11,5,11,2,2010
93,41.6,0.1,11,5,12,2,2010
91,38.4,0.3,11,5,13,2,2010
89,33.2,0.7,11,5,14,2,2010
89,29,1,11,5,15,2,2010
87,34.1,1.3,11,5,16,2,2010
89,31.1,0.7,11,5,17,2,2010
86,37.2,0.9,11,5,18,2,2010
81,44.5,0.7,11,5,19,2,2010
83,50.8,0.4,11,5,20,2,2010
77,48.8,0,11,5,21,2,2010
76,51.7,-0.1,11,5,22,2,2010
71,51.1,-0.4,11,5,23,2,2010
74,48,-0.8,11,5,24,2,2010
72,37.5,-1,12,6,1,2,2010
76,29.5,-1.2,12,6,2,2,2010
86,25,-1.6,12,6,3,2,2010
89,23.8,-1.8,12,6,4,2,2010
84,22.6,-1.5,12,6,5,2,2010
81,22.1,-1.3,12,6,6,2,2010
76,28.5,-1.3,12,6,7,2,2010
74,40.2,-1.3,12,6,8,2,2010
76,40.7,-1.3,12,6,9,2,2010
81,37.2,-1,12,6,10,2,2010
77,38.9,-0.2,12,6,11,2,2010
73,34.6,0.3,12,6,12,2,2010
71,36.4,0.7,12,6,13,2,2010
78,35.5,0.6,12,6,14,2,2010
79,32.8,0.9,12,6,15,2,2010
78,30.7,0.9,12,6,16,2,2010
80,32.3,0.8,12,6,17,2,2010
81,35.4,0.7,12,6,18,2,2010
87,45.2,0.6,12,6,19,2,2010
88,49,0.7,12,6,20,2,2010
90,53.1,0.7,12,6,21,2,2010
92,47.5,-0.5,12,6,22,2,2010
92,53.5,-0.6,12,6,23,2,2010
90,51,-0.9,12,6,24,2,2010
88,37.2,-0.8,13,7,1,2,2010
85,29,-1.2,13,7,2,2,2010
87,26.3,-1.3,13,7,3,2,2010
91,22.6,-2.2,13,7,4,2,2010
88,24.6,-2.7,13,7,5,2,2010
87,23.6,-2.7,13,7,6,2,2010
81,32.4,-2.5,13,7,7,2,2010
79,36.9,-2.7,13,7,8,2,2010
79,37.9,-3,13,7,9,2,2010
66,37.3,-2.5,13,7,10,2,2010
63,36.6,-1.6,13,7,11,2,2010
65,38.1,-2.3,13,7,12,2,2010
52,38.9,-1.6,13,7,13,2,2010
47,32.9,-0.7,13,7,14,2,2010
49,34.7,-0.8,13,7,15,2,2010
49,33.9,-0.9,13,7,16,2,2010
52,31.2,-0.9,13,7,17,2,2010
55,38,-2.1,13,7,18,2,2010
59,42.4,-2.5,13,7,19,2,2010
66,50.7,-2.6,13,7,20,2,2010
69,54.8,-3.2,13,7,21,2,2010
70,56,-3.1,13,7,22,2,2010
68,50.9,-3,13,7,23,2,2010
67,46.1,-3,13,7,24,2,2010
72,36.5,-3.5,14,1,1,2,2010
61,30.3,-4,14,1,2,2,2010
58,26.2,-4.3,14,1,3,2,2010
58,22.4,-4.1,14,1,4,2,2010
54,25.6,-4.4,14,1,5,2,2010
58,24.7,-4.9,14,1,6,2,2010
64,34.1,-4.9,14,1,7,2,2010
67,41.2,-4.9,14,1,8,2,2010
60,44,-4.2,14,1,9,2,2010
42,38.8,-2.7,14,1,10,2,2010
31,35.5,-2,14,1,11,2,2010
34,36.4,-1.2,14,1,12,2,2010
32,33,0.2,14,1,13,2,2010
32,33.1,0.6,14,1,14,2,2010
30,34,1,14,1,15,2,2010
31,33.6,0.9,14,1,16,2,2010
25,34.6,0.6,14,1,17,2,2010
36,39.3,-0.2,14,1,18,2,2010
37,47.5,-0.5,14,1,19,2,2010
34,49,-0.6,14,1,20,2,2010
49,53.7,-1.2,14,1,21,2,2010
53,55.4,-1.7,14,1,22,2,2010
57,58.8,-2.1,14,1,23,2,2010
53,47,-2.4,14,1,24,2,2010
50,37.7,-2.7,15,2,1,2,2010
50,27.6,-2.8,15,2,2,2,2010
54,28.4,-2.4,15,2,3,2,2010
55,24.2,-3.1,15,2,4,2,2010
60,22.7,-4,15,2,5,2,2010
62,23.5,-4.4,15,2,6,2,2010
49,30.8,-4,15,2,7,2,2010
41,34.5,-3.4,15,2,8,2,2010
41,43.3,-3.3,15,2,9,2,2010
34,42.5,-2.2,15,2,10,2,2010
32,36.9,-1.9,15,2,11,2,2010
33,37.4,-0.9,15,2,12,2,2010
31,35.1,-0.5,15,2,13,2,2010
35,36.1,-0.7,15,2,14,2,2010
41,35.6,-1.4,15,2,15,2,2010
44,30.5,-1.8,15,2,16,2,2010
47,29.6,-2.2,15,2,17,2,2010
50,37.2,-2.4,15,2,18,2,2010
50,46.8,-3,15,2,19,2,2010
53,48.7,-3.5,15,2,20,2,2010
56,52.2,-4.2,15,2,21,2,2010
59,51.7,-5,15,2,22,2,2010
61,50,-5.7,15,2,23,2,2010
62,47.1,-5.9,15,2,24,2,2010
62,40.5,-6.1,16,3,1,2,2010
61,30.8,-6.2,16,3,2,2,2010
59,27.9,-6.5,16,3,3,2,2010
61,24.8,-6.8,16,3,4,2,2010
60,23.4,-7.1,16,3,5,2,2010
58,26.8,-7.4,16,3,6,2,2010
62,27,-7.8,16,3,7,2,2010
63,30.8,-7.9,16,3,8,2,2010
54,39.1,-7,16,3,9,2,2010
45,38.6,-5.4,16,3,10,2,2010
36,40.7,-4,16,3,11,2,2010
33,41.3,-2.7,16,3,12,2,2010
29,41.3,-1.8,16,3,13,2,2010
30,39.7,-1.3,16,3,14,2,2010
28,35.3,-0.7,16,3,15,2,2010
23,36.6,-1.3,16,3,16,2,2010
28,30.8,-1.6,16,3,17,2,2010
34,38.8,-2.6,16,3,18,2,2010
37,49.3,-3.3,16,3,19,2,2010
42,51.3,-3.7,16,3,20,2,2010
43,54.5,-3.9,16,3,21,2,2010
41,62.9,-4.4,16,3,22,2,2010
47,52.6,-4.9,16,3,23,2,2010
48,45.3,-5.3,16,3,24,2,2010
46,41.4,-5.5,17,4,1,2,2010
51,32.5,-6,17,4,2,2,2010
54,30.8,-6.4,17,4,3,2,2010
57,26.4,-6.5,17,4,4,2,2010
58,25.7,-7.1,17,4,5,2,2010
54,25.3,-7,17,4,6,2,2010
54,26.3,-7,17,4,7,2,2010
60,27.9,-6.8,17,4,8,2,2010
59,34,-5.9,17,4,9,2,2010
56,42.7,-5,17,4,10,2,2010
45,42.4,-3.9,17,4,11,2,2010
35,41.7,-1.7,17,4,12,2,2010
35,40.4,-0.6,17,4,13,2,2010
34,42.6,-0.2,17,4,14,2,2010
37,31,-0.4,17,4,15,2,2010
39,36,-0.4,17,4,16,2,2010
40,37.6,0,17,4,17,2,2010
41,43.1,-0.4,17,4,18,2,2010
42,47.5,-0.6,17,4,19,2,2010
45,51.9,-0.7,17,4,20,2,2010
51,53.4,-1.3,17,4,21,2,2010
50,58.2,-1,17,4,22,2,2010
57,54.9,-1.2,17,4,23,2,2010
85,43.2,-2.4,17,4,24,2,2010
94,40.3,-2.3,18,5,1,2,2010
92,30.7,-1.9,18,5,2,2,2010
91,27.8,-1.6,18,5,3,2,2010
87,25.5,-1.3,18,5,4,2,2010
86,26.3,-2.1,18,5,5,2,2010
89,25.7,-2.4,18,5,6,2,2010
79,30.6,-3.1,18,5,7,2,2010
83,37,-3.7,18,5,8,2,2010
75,38.5,-4,18,5,9,2,2010
68,43,-4,18,5,10,2,2010
56,36.6,-3.8,18,5,11,2,2010
38,36,-3.5,18,5,12,2,2010
29,39,-3,18,5,13,2,2010
28,36,-2.2,18,5,14,2,2010
25,30,-1.8,18,5,15,2,2010
26,32.5,-1.6,18,5,16,2,2010
27,32.3,-2.1,18,5,17,2,2010
31,35.1,-2.9,18,5,18,2,2010
35,46.3,-3.3,18,5,19,2,2010
38,56.3,-3.5,18,5,20,2,2010
43,57.8,-3.7,18,5,21,2,2010
46,57.7,-3.8,18,5,22,2,2010
50,52.1,-3.7,18,5,23,2,2010
55,46.4,-3.7,18,5,24,2,2010
57,39.4,-2.8,19,6,1,2,2010
62,31,-3,19,6,2,2,2010
66,25.5,-3.4,19,6,3,2,2010
65,23.9,-3.6,19,6,4,2,2010
67,23.7,-4.1,19,6,5,2,2010
68,23.3,-4.4,19,6,6,2,2010
71,28.9,-4.6,19,6,7,2,2010
71,35.3,-4.4,19,6,8,2,2010
65,39.5,-3,19,6,9,2,2010
66,38.7,-1.5,19,6,10,2,2010
62,36.6,-1.5,19,6,11,2,2010
44,35.4,0,19,6,12,2,2010
42,37.1,1,19,6,13,2,2010
35,34.7,1.5,19,6,14,2,2010
32,30.4,1.9,19,6,15,2,2010
31,30.7,1.7,19,6,16,2,2010
33,34,1.4,19,6,17,2,2010
37,39.9,0.7,19,6,18,2,2010
45,45.6,0.4,19,6,19,2,2010
54,52.1,0.2,19,6,20,2,2010
60,50.7,0.2,19,6,21,2,2010
60,48.3,0.3,19,6,22,2,2010
61,52,0.3,19,6,23,2,2010
64,48.2,0.3,19,6,24,2,2010
66,38,0.3,20,7,1,2,2010
70,29.9,0,20,7,2,2,2010
73,27.4,-0.2,20,7,3,2,2010
76,27.9,-0.3,20,7,4,2,2010
80,25.3,-0.7,20,7,5,2,2010
84,25.2,-0.9,20,7,6,2,2010
81,32.5,-1.5,20,7,7,2,2010
81,37.1,-1.5,20,7,8,2,2010
69,43.4,0.1,20,7,9,2,2010
64,44.9,2.2,20,7,10,2,2010
59,38.7,4.2,20,7,11,2,2010
52,36.6,5.6,20,7,12,2,2010
44,31.9,6.7,20,7,13,2,2010
43,35.3,7.2,20,7,14,2,2010
45,32.7,7.6,20,7,15,2,2010
44,34.3,7.7,20,7,16,2,2010
44,35.5,7.1,20,7,17,2,2010
51,37.7,6.2,20,7,18,2,2010
58,43.8,5.1,20,7,19,2,2010
63,51.9,4.5,20,7,20,2,2010
69,55.7,3.7,20,7,21,2,2010
72,55,3.2,20,7,22,2,2010
75,51.1,2.9,20,7,23,2,2010
79,46.2,2,20,7,24,2,2010
79,36.5,1.6,21,1,1,2,2010
79,30.4,1.1,21,1,2,2,2010
79,25.7,1,21,1,3,2,2010
81,21.6,0.6,21,1,4,2,2010
83,23.2,0.3,21,1,5,2,2010
81,24.9,0,21,1,6,2,2010
78,28.8,0.3,21,1,7,2,2010
75,34.9,0.4,21,1,8,2,2010
67,42.4,1.9,21,1,9,2,2010
59,41.8,3.7,21,1,10,2,2010
41,38.5,5.4,21,1,11,2,2010
36,36.8,7,21,1,12,2,2010
36,37.1,8.4,21,1,13,2,2010
35,32.2,8.8,21,1,14,2,2010
38,30.2,9.3,21,1,15,2,2010
43,30.7,9.2,21,1,16,2,2010
44,28.9,8.7,21,1,17,2,2010
43,38.2,8.1,21,1,18,2,2010
49,41.5,7.3,21,1,19,2,2010
51,51.7,6.8,21,1,20,2,2010
53,54,6.4,21,1,21,2,2010
55,50.5,5.8,21,1,22,2,2010
61,50.2,5,21,1,23,2,2010
60,45.8,5,21,1,24,2,2010
64,38.2,4.7,22,2,1,2,2010
63,28.8,5.6,22,2,2,2,2010
64,25.8,5.7,22,2,3,2,2010
64,24.9,5.9,22,2,4,2,2010
67,23.4,6,22,2,5,2,2010
71,25.7,6,22,2,6,2,2010
82,32.6,5.5,22,2,7,2,2010
88,39.5,5.3,22,2,8,2,2010
89,40.6,5.5,22,2,9,2,2010
88,39,5.9,22,2,10,2,2010
82,37.3,6.4,22,2,11,2,2010
76,36.7,7.2,22,2,12,2,2010
65,32.3,8.4,22,2,13,2,2010
53,31.8,10,22,2,14,2,2010
37,30.6,10,22,2,15,2,2010
40,29.9,10.4,22,2,16,2,2010
42,32.6,9.8,22,2,17,2,2010
51,35.4,8.4,22,2,18,2,2010
59,45.4,7,22,2,19,2,2010
65,50.9,5.8,22,2,20,2,2010
72,46.6,5.3,22,2,21,2,2010
75,50.1,4.7,22,2,22,2,2010
76,47,4.1,22,2,23,2,2010
74,44.3,3.5,22,2,24,2,2010
74,39.1,3.1,23,3,1,2,2010
78,29,2.9,23,3,2,2,2010
77,27,2.6,23,3,3,2,2010
77,25.6,2.1,23,3,4,2,2010
76,23.8,1.9,23,3,5,2,2010
76,22.6,1.7,23,3,6,2,2010
70,26.1,1.7,23,3,7,2,2010
65,28.9,2.1,23,3,8,2,2010
61,36,3.8,23,3,9,2,2010
55,37.9,5.9,23,3,10,2,2010
45,43.1,8.2,23,3,11,2,2010
34,44.4,10.5,23,3,12,2,2010
26,42.8,12.6,23,3,13,2,2010
21,37.8,14.7,23,3,14,2,2010
17,36,15.3,23,3,15,2,2010
14,37.3,16,23,3,16,2,2010
19,34,15.3,23,3,17,2,2010
24,37.5,14.1,23,3,18,2,2010
38,48.5,11.7,23,3,19,2,2010
46,52.5,10.4,23,3,20,2,2010
55,52.2,9.5,23,3,21,2,2010
60,52.1,9.1,23,3,22,2,2010
62,50.7,8.4,23,3,23,2,2010
60,46.9,8.3,23,3,24,2,2010
61,39.7,7.9,24,4,1,2,2010
64,30.8,7.4,24,4,2,2,2010
67,30.1,6.7,24,4,3,2,2010
72,28.3,5.8,24,4,4,2,2010
65,26.8,5.9,24,4,5,2,2010
64,24,5.8,24,4,6,2,2010
59,27.2,6.2,24,4,7,2,2010
62,27.7,5.8,24,4,8,2,2010
47,34,8.7,24,4,9,2,2010
40,39,11,24,4,10,2,2010
31,42.6,12.9,24,4,11,2,2010
29,44.3,14.8,24,4,12,2,2010
29,40.9,16.3,24,4,13,2,2010
35,38.7,17.2,24,4,14,2,2010
43,38.7,16.2,24,4,15,2,2010
50,39.6,15.9,24,4,16,2,2010
47,34.7,15.9,24,4,17,2,2010
46,43.1,15.7,24,4,18,2,2010
47,52.2,15.4,24,4,19,2,2010
42,59.8,14.7,24,4,20,2,2010
41,62.4,14.8,24,4,21,2,2010
43,54.5,14.4,24,4,22,2,2010
44,53.1,14.4,24,4,23,2,2010
46,42.1,14.7,24,4,24,2,2010
50,38.4,14.4,25,5,1,2,2010
54,29.5,14.3,25,5,2,2,2010
63,26.7,13.9,25,5,3,2,2010
63,24.2,14.2,25,5,4,2,2010
90,23.6,13,25,5,5,2,2010
92,25.2,12.7,25,5,6,2,2010
95,29.3,11.8,25,5,7,2,2010
95,39,12.5,25,5,8,2,2010
95,39.8,12.7,25,5,9,2,2010
96,38.2,12.8,25,5,10,2,2010
96,36.3,13.7,25,5,11,2,2010
95,40.2,13.4,25,5,12,2,2010
94,36.2,12.8,25,5,13,2,2010
94,30.9,11.7,25,5,14,2,2010
96,29,11.3,25,5,15,2,2010
96,28.4,11.4,25,5,16,2,2010
96,29.7,11.5,25,5,17,2,2010
96,38.4,11.3,25,5,18,2,2010
97,42.2,10.7,25,5,19,2,2010
97,47.2,10.7,25,5,20,2,2010
97,49.7,10.9,25,5,21,2,2010
97,49,11,25,5,22,2,2010
96,50.4,11.2,25,5,23,2,2010
96,39.6,9.8,25,5,24,2,2010
97,36.6,10,26,6,1,2,2010
97,31,10,26,6,2,2,2010
97,27,9.5,26,6,3,2,2010
97,26.8,9,26,6,4,2,2010
97,22.4,9.2,26,6,5,2,2010
97,22.1,9.4,26,6,6,2,2010
95,29.4,9.4,26,6,7,2,2010
92,36.5,9.3,26,6,8,2,2010
89,37.8,9.8,26,6,9,2,2010
81,39.9,10.2,26,6,10,2,2010
79,36,11.5,26,6,11,2,2010
73,34.8,13,26,6,12,2,2010
64,34.5,13.7,26,6,13,2,2010
59,33.5,15.1,26,6,14,2,2010
52,27.8,16.6,26,6,15,2,2010
49,29.1,16.6,26,6,16,2,2010
48,29.9,16.6,26,6,17,2,2010
51,34.3,16,26,6,18,2,2010
46,45.8,14.3,26,6,19,2,2010
50,54.4,12.9,26,6,20,2,2010
60,48.3,12,26,6,21,2,2010
67,49.6,11,26,6,22,2,2010
71,50.8,10.2,26,6,23,2,2010
66,45.3,9.8,26,6,24,2,2010
67,36.9,10.3,27,7,1,2,2010
75,31.4,10.1,27,7,2,2,2010
72,26.1,9.3,27,7,3,2,2010
73,24.2,8.8,27,7,4,2,2010
75,23.1,7.9,27,7,5,2,2010
73,22.5,7.2,27,7,6,2,2010
74,28.4,6.4,27,7,7,2,2010
74,36.4,6.1,27,7,8,2,2010
70,39.3,6.1,27,7,9,2,2010
67,40.9,6.9,27,7,10,2,2010
61,42.6,8.6,27,7,11,2,2010
56,38.4,9.7,27,7,12,2,2010
53,32.6,10.5,27,7,13,2,2010
53,35.5,10.5,27,7,14,2,2010
52,35.4,10.5,27,7,15,2,2010
59,33.4,10.1,27,7,16,2,2010
59,33.5,9.8,27,7,17,2,2010
59,39.4,9.8,27,7,18,2,2010
61,43.4,9.5,27,7,19,2,2010
64,44,8.6,27,7,20,2,2010
64,51.4,8.4,27,7,21,2,2010
64,48.1,8.3,27,7,22,2,2010
76,51.4,8.1,27,7,23,2,2010
79,46,7.8,27,7,24,2,2010
81,36.9,7.3,28,1,1,2,2010
80,30.2,7,28,1,2,2,2010
80,28.2,6.6,28,1,3,2,2010
81,21.9,6.4,28,1,4,2,2010
82,23.2,6.5,28,1,5,2,2010
84,23.6,6.4,28,1,6,2,2010
86,29.6,5.9,28,1,7,2,2010
88,39.1,5.4,28,1,8,2,2010
86,41.3,5.9,28,1,9,2,2010
85,39.8,5.9,28,1,10,2,2010
80,40.2,6.5,28,1,11,2,2010
70,35,7.6,28,1,12,2,2010
62,33.4,8.5,28,1,13,2,2010
55,33.8,9,28,1,14,2,2010
61,31.8,8.4,28,1,15,2,2010
63,31.8,8.4,28,1,16,2,2010
65,33.6,7.8,28,1,17,2,2010
72,39,7.1,28,1,18,2,2010
66,44.3,6.8,28,1,19,2,2010
69,52,6.7,28,1,20,2,2010
72,54.2,6.1,28,1,21,2,2010
76,54.3,5.5,28,1,22,2,2010
71,50.8,5.8,28,1,23,2,2010
70,46.1,6.2,28,1,24,2,2010
76,44.8,5.7,1,2,1,3,2010
80,35.5,5.4,1,2,2,3,2010
90,31.3,5.3,1,2,3,3,2010
90,28.5,4.4,1,2,4,3,2010
93,25.3,3.7,1,2,5,3,2010
92,24.1,3.5,1,2,6,3,2010
91,24.4,2.9,1,2,7,3,2010
93,27.6,1.5,1,2,8,3,2010
89,35.3,2,1,2,9,3,2010
91,40.1,1.5,1,2,10,3,2010
92,41.2,1.3,1,2,11,3,2010
89,45.4,2,1,2,12,3,2010
86,39.6,3,1,2,13,3,2010
78,37.6,3.2,1,2,14,3,2010
72,34.2,3.4,1,2,15,3,2010
66,34.6,3,1,2,16,3,2010
70,33.9,2.7,1,2,17,3,2010
68,42.8,2.6,1,2,18,3,2010
68,52.3,2.4,1,2,19,3,2010
73,52.8,2.1,1,2,20,3,2010
67,56.5,2,1,2,21,3,2010
64,52.6,1.9,1,2,22,3,2010
65,44,1.9,1,2,23,3,2010
64,43.2,2,1,2,24,3,2010
64,39.9,1.9,2,3,1,3,2010
66,32.7,1.6,2,3,2,3,2010
67,28,1.7,2,3,3,3,2010
67,25.4,1.8,2,3,4,3,2010
67,24.6,1.9,2,3,5,3,2010
67,23.5,2.3,2,3,6,3,2010
69,27.6,2.3,2,3,7,3,2010
74,27.7,2.2,2,3,8,3,2010
76,35.1,2.6,2,3,9,3,2010
77,45.1,2.8,2,3,10,3,2010
76,48.4,3.2,2,3,11,3,2010
77,44.1,3.9,2,3,12,3,2010
72,41.5,4.5,2,3,13,3,2010
71,38.8,4.8,2,3,14,3,2010
70,35.8,4.5,2,3,15,3,2010
68,36.3,3.8,2,3,16,3,2010
67,37.7,3.8,2,3,17,3,2010
72,41.7,3.6,2,3,18,3,2010
77,48.1,3.2,2,3,19,3,2010
80,48.3,2.9,2,3,20,3,2010
80,55.2,2.6,2,3,21,3,2010
71,54.8,2,2,3,22,3,2010
70,52.2,1,2,3,23,3,2010
72,45.4,0.6,2,3,24,3,2010
69,43,0.2,3,4,1,3,2010
72,37.5,-0.3,3,4,2,3,2010
71,31.5,-0.2,3,4,3,3,2010
71,26,-0.5,3,4,4,3,2010
77,24.4,-1.2,3,4,5,3,2010
79,23.3,-1.4,3,4,6,3,2010
79,25,-1.3,3,4,7,3,2010
75,27.4,-1.1,3,4,8,3,2010
67,33.3,0.5,3,4,9,3,2010
58,39.3,2.3,3,4,10,3,2010
53,43.1,4.2,3,4,11,3,2010
48,44.8,6.1,3,4,12,3,2010
42,45.2,7.3,3,4,13,3,2010
34,41.1,8.6,3,4,14,3,2010
31,34.8,9.8,3,4,15,3,2010
29,37,9.6,3,4,16,3,2010
33,39.4,8.8,3,4,17,3,2010
38,50.3,7.7,3,4,18,3,2010
45,57.2,7.1,3,4,19,3,2010
47,57,7,3,4,20,3,2010
50,55.6,6.7,3,4,21,3,2010
50,59.8,6.6,3,4,22,3,2010
50,54.3,6.4,3,4,23,3,2010
52,50,6.3,3,4,24,3,2010
53,39.3,6.1,4,5,1,3,2010
51,33.6,6,4,5,2,3,2010
51,27.6,5.7,4,5,3,3,2010
54,23.8,5.3,4,5,4,3,2010
57,23.7,5,4,5,5,3,2010
60,22.8,4.7,4,5,6,3,2010
60,31.5,4.6,4,5,7,3,2010
57,39.7,4.9,4,5,8,3,2010
57,45.2,5.5,4,5,9,3,2010
56,51.5,5.9,4,5,10,3,2010
57,41.8,6.2,4,5,11,3,2010
69,44,6,4,5,12,3,2010
84,41.8,4.7,4,5,13,3,2010
88,37,4.8,4,5,14,3,2010
86,36.8,5.1,4,5,15,3,2010
85,35.8,5.6,4,5,16,3,2010
84,39,5.8,4,5,17,3,2010
88,40.5,5.8,4,5,18,3,2010
87,48.7,5.6,4,5,19,3,2010
87,57.1,5.5,4,5,20,3,2010
84,57.3,5.6,4,5,21,3,2010
86,58.3,5.6,4,5,22,3,2010
86,51.6,5.6,4,5,23,3,2010
80,45.5,5.7,4,5,24,3,2010
82,39.7,5.7,5,6,1,3,2010
82,32.7,5.7,5,6,2,3,2010
86,26.6,5.6,5,6,3,3,2010
90,22.8,4.9,5,6,4,3,2010
91,25.1,4.8,5,6,5,3,2010
92,24.5,4,5,6,6,3,2010
86,30.4,4.4,5,6,7,3,2010
84,39.4,5.3,5,6,8,3,2010
76,42.4,5.5,5,6,9,3,2010
75,38.6,6,5,6,10,3,2010
69,36.8,7.2,5,6,11,3,2010
59,38.3,8.7,5,6,12,3,2010
61,35.4,8.9,5,6,13,3,2010
55,36.4,9.5,5,6,14,3,2010
58,31.1,8.6,5,6,15,3,2010
54,30.8,8.3,5,6,16,3,2010
57,33.9,7.9,5,6,17,3,2010
