Building,Appartment,Energy,Temperature,Humidity
411,1801,12.3,-3.383333333,79.16666667
411,1802,11.1,-3.383333333,79.16666667
411,1803,19.6,-3.383333333,79.16666667
411,1901,8.9,-3.383333333,79.16666667
411,1902,14.5,-3.383333333,79.16666667
411,1903,7.7,-3.383333333,79.16666667
411,2001,8,-3.383333333,79.16666667
411,2002,16.6,-3.383333333,79.16666667
411,2003,14.1,-3.383333333,79.16666667
411,2101,12.9,-3.383333333,79.16666667
411,2102,13.4,-3.383333333,79.16666667
411,2103,12.5,-3.383333333,79.16666667
411,2201,20.5,-3.383333333,79.16666667
411,2202,6.6,-3.383333333,79.16666667
411,2203,12.4,-3.383333333,79.16666667
411,2301,6.2,-3.383333333,79.16666667
411,2302,8.8,-3.383333333,79.16666667
411,2303,13.3,-3.383333333,79.16666667
411,2401,9.4,-3.383333333,79.16666667
411,2402,13.5,-3.383333333,79.16666667
411,2403,8.3,-3.383333333,79.16666667
411,2501,11.5,-3.383333333,79.16666667
411,2502,15.5,-3.383333333,79.16666667
411,2503,9.6,-3.383333333,79.16666667
411,102,14.8,-5.066666667,76.54166667
411,103,11.6,-5.066666667,76.54166667
411,202,9.5,-5.066666667,76.54166667
411,203,12.5,-5.066666667,76.54166667
411,301,11.2,-5.066666667,76.54166667
411,302,12.1,-5.066666667,76.54166667
411,303,16.3,-5.066666667,76.54166667
411,401,4.4,-5.066666667,76.54166667
411,402,12.9,-5.066666667,76.54166667
411,403,8.5,-5.066666667,76.54166667
411,501,6.1,-5.066666667,76.54166667
411,502,10.2,-5.066666667,76.54166667
411,503,6.7,-5.066666667,76.54166667
411,601,10.2,-5.066666667,76.54166667
411,602,12.4,-5.066666667,76.54166667
411,603,13,-5.066666667,76.54166667
411,701,5.3,-5.066666667,76.54166667
411,702,19.8,-5.066666667,76.54166667
411,703,8.2,-5.066666667,76.54166667
411,801,12.6,-5.066666667,76.54166667
411,802,12,-5.066666667,76.54166667
411,803,8.8,-5.066666667,76.54166667
411,901,3.2,-5.066666667,76.54166667
411,902,7.8,-5.066666667,76.54166667
411,903,11.7,-5.066666667,76.54166667
411,1001,10.4,-5.066666667,76.54166667
411,1002,22.1,-5.066666667,76.54166667
411,1003,7.9,-5.066666667,76.54166667
411,1101,12,-5.066666667,76.54166667
411,1102,10.5,-5.066666667,76.54166667
411,1103,7.5,-5.066666667,76.54166667
411,1201,11.2,-5.066666667,76.54166667
411,1202,14.6,-5.066666667,76.54166667
411,1203,8,-5.066666667,76.54166667
411,1301,10,-5.066666667,76.54166667
411,1302,13.7,-5.066666667,76.54166667
411,1303,11.9,-5.066666667,76.54166667
411,1401,9.1,-5.066666667,76.54166667
411,1402,10.3,-5.066666667,76.54166667
411,1403,13.1,-5.066666667,76.54166667
411,1501,9.7,-5.066666667,76.54166667
411,1502,14.8,-5.066666667,76.54166667
411,1503,6.5,-5.066666667,76.54166667
411,1601,13.6,-5.066666667,76.54166667
411,1602,2.6,-5.066666667,76.54166667
411,1603,3.7,-5.066666667,76.54166667
411,1701,10.9,-5.066666667,76.54166667
411,1702,15.6,-5.066666667,76.54166667
411,1703,9.7,-5.066666667,76.54166667
411,1801,12.1,-5.066666667,76.54166667
411,1802,10.3,-5.066666667,76.54166667
411,1803,12,-5.066666667,76.54166667
411,1901,8.9,-5.066666667,76.54166667
411,1902,11,-5.066666667,76.54166667
411,1903,9.4,-5.066666667,76.54166667
411,2001,7.8,-5.066666667,76.54166667
411,2002,14.6,-5.066666667,76.54166667
411,2003,14,-5.066666667,76.54166667
411,2101,11.7,-5.066666667,76.54166667
411,2102,14,-5.066666667,76.54166667
411,2103,9.6,-5.066666667,76.54166667
411,2201,20.7,-5.066666667,76.54166667
411,2202,4.2,-5.066666667,76.54166667
411,2203,12.2,-5.066666667,76.54166667
411,2301,3.1,-5.066666667,76.54166667
411,2302,9.1,-5.066666667,76.54166667
411,2303,13,-5.066666667,76.54166667
411,2401,9.3,-5.066666667,76.54166667
411,2402,13.3,-5.066666667,76.54166667
411,2403,4.9,-5.066666667,76.54166667
411,2501,11.9,-5.066666667,76.54166667
411,2502,13.7,-5.066666667,76.54166667
411,2503,13.3,-5.066666667,76.54166667
411,102,14.3,-10.09583333,52.45833333
411,103,9,-10.09583333,52.45833333
411,202,9.1,-10.09583333,52.45833333
411,203,16.1,-10.09583333,52.45833333
411,301,11.5,-10.09583333,52.45833333
411,302,14,-10.09583333,52.45833333
411,303,16,-10.09583333,52.45833333
411,401,2.5,-10.09583333,52.45833333
411,402,8.9,-10.09583333,52.45833333
411,403,7.7,-10.09583333,52.45833333
411,501,6.6,-10.09583333,52.45833333
411,502,9.7,-10.09583333,52.45833333
411,503,8.3,-10.09583333,52.45833333
411,601,10.8,-10.09583333,52.45833333
411,602,14.1,-10.09583333,52.45833333
411,603,12.9,-10.09583333,52.45833333
411,701,5.5,-10.09583333,52.45833333
411,702,16.9,-10.09583333,52.45833333
411,703,5.9,-10.09583333,52.45833333
411,801,7.9,-10.09583333,52.45833333
411,802,12.7,-10.09583333,52.45833333
411,803,10.1,-10.09583333,52.45833333
411,901,3.4,-10.09583333,52.45833333
411,902,6.5,-10.09583333,52.45833333
411,903,10.5,-10.09583333,52.45833333
411,1001,11.6,-10.09583333,52.45833333
411,1002,19.1,-10.09583333,52.45833333
411,1003,6.3,-10.09583333,52.45833333
411,1101,14.4,-10.09583333,52.45833333
411,1102,15.1,-10.09583333,52.45833333
411,1103,7.7,-10.09583333,52.45833333
411,1201,7.6,-10.09583333,52.45833333
411,1202,15.5,-10.09583333,52.45833333
411,1203,8.5,-10.09583333,52.45833333
411,1301,11.3,-10.09583333,52.45833333
411,1302,15,-10.09583333,52.45833333
411,1303,15.5,-10.09583333,52.45833333
411,1401,8.8,-10.09583333,52.45833333
411,1402,12,-10.09583333,52.45833333
411,1403,18.9,-10.09583333,52.45833333
411,1501,10.6,-10.09583333,52.45833333
411,1502,13.1,-10.09583333,52.45833333
411,1503,7.6,-10.09583333,52.45833333
411,1601,11.3,-10.09583333,52.45833333
411,1602,2.6,-10.09583333,52.45833333
411,1603,3.9,-10.09583333,52.45833333
411,1701,10.3,-10.09583333,52.45833333
411,1702,14.8,-10.09583333,52.45833333
411,1703,13.5,-10.09583333,52.45833333
411,1801,12.5,-10.09583333,52.45833333
411,1802,10.3,-10.09583333,52.45833333
411,1803,13.7,-10.09583333,52.45833333
411,1901,7.8,-10.09583333,52.45833333
411,1902,10.7,-10.09583333,52.45833333
411,1903,11.8,-10.09583333,52.45833333
411,2001,7,-10.09583333,52.45833333
411,2002,14.6,-10.09583333,52.45833333
411,2003,13.3,-10.09583333,52.45833333
411,2101,12.8,-10.09583333,52.45833333
411,2102,14.4,-10.09583333,52.45833333
411,2103,14.8,-10.09583333,52.45833333
411,2201,20.1,-10.09583333,52.45833333
411,2202,5.3,-10.09583333,52.45833333
411,2203,10.4,-10.09583333,52.45833333
411,2301,3.7,-10.09583333,52.45833333
411,2302,8.6,-10.09583333,52.45833333
411,2303,11,-10.09583333,52.45833333
411,2401,9.4,-10.09583333,52.45833333
411,2402,10.8,-10.09583333,52.45833333
411,2403,6.8,-10.09583333,52.45833333
411,2501,13.6,-10.09583333,52.45833333
411,2502,14.2,-10.09583333,52.45833333
411,2503,11.4,-10.09583333,52.45833333
411,102,12.3,-13.15416667,52.29166667
411,103,7.5,-13.15416667,52.29166667
411,202,11.6,-13.15416667,52.29166667
411,203,11.9,-13.15416667,52.29166667
411,301,8.8,-13.15416667,52.29166667
411,302,13.8,-13.15416667,52.29166667
411,303,15.1,-13.15416667,52.29166667
411,401,4,-13.15416667,52.29166667
411,402,9.3,-13.15416667,52.29166667
411,403,7.6,-13.15416667,52.29166667
411,501,6.2,-13.15416667,52.29166667
411,502,8.8,-13.15416667,52.29166667
411,503,7.1,-13.15416667,52.29166667
411,601,9.2,-13.15416667,52.29166667
411,602,11.7,-13.15416667,52.29166667
411,603,12.2,-13.15416667,52.29166667
411,701,5.2,-13.15416667,52.29166667
411,702,15.2,-13.15416667,52.29166667
411,703,8.1,-13.15416667,52.29166667
411,801,10,-13.15416667,52.29166667
411,802,11.6,-13.15416667,52.29166667
411,803,10.4,-13.15416667,52.29166667
411,901,3.5,-13.15416667,52.29166667
411,902,7.9,-13.15416667,52.29166667
411,903,8.4,-13.15416667,52.29166667
411,1001,11.1,-13.15416667,52.29166667
411,1002,22.9,-13.15416667,52.29166667
411,1003,8.5,-13.15416667,52.29166667
411,1101,11.7,-13.15416667,52.29166667
411,1102,12,-13.15416667,52.29166667
411,1103,7.9,-13.15416667,52.29166667
411,1201,10.9,-13.15416667,52.29166667
411,1202,15.1,-13.15416667,52.29166667
411,1203,8.3,-13.15416667,52.29166667
411,1301,10.8,-13.15416667,52.29166667
411,1302,10.3,-13.15416667,52.29166667
411,1303,14.5,-13.15416667,52.29166667
411,1401,10.2,-13.15416667,52.29166667
411,1402,13.1,-13.15416667,52.29166667
411,1403,12.9,-13.15416667,52.29166667
411,1501,10.7,-13.15416667,52.29166667
411,1502,15.7,-13.15416667,52.29166667
411,1503,5.1,-13.15416667,52.29166667
411,1601,10.9,-13.15416667,52.29166667
411,1602,2.5,-13.15416667,52.29166667
411,1603,4.2,-13.15416667,52.29166667
411,1701,11.7,-13.15416667,52.29166667
411,1702,14.6,-13.15416667,52.29166667
411,1703,12.6,-13.15416667,52.29166667
411,1801,11.9,-13.15416667,52.29166667
411,1802,9,-13.15416667,52.29166667
411,1803,11.3,-13.15416667,52.29166667
411,1901,7.7,-13.15416667,52.29166667
411,1902,10.1,-13.15416667,52.29166667
411,1903,7.8,-13.15416667,52.29166667
411,2001,7.8,-13.15416667,52.29166667
411,2002,16.4,-13.15416667,52.29166667
411,2003,13.9,-13.15416667,52.29166667
411,2101,11.2,-13.15416667,52.29166667
411,2102,15.5,-13.15416667,52.29166667
411,2103,14.6,-13.15416667,52.29166667
411,2201,21.5,-13.15416667,52.29166667
411,2202,12.6,-13.15416667,52.29166667
411,2203,11,-13.15416667,52.29166667
411,2301,3.3,-13.15416667,52.29166667
411,2302,8.6,-13.15416667,52.29166667
411,2303,11.6,-13.15416667,52.29166667
411,2401,8.9,-13.15416667,52.29166667
411,2402,10.6,-13.15416667,52.29166667
411,2403,5.9,-13.15416667,52.29166667
411,2501,11.6,-13.15416667,52.29166667
411,2502,15,-13.15416667,52.29166667
411,2503,12.4,-13.15416667,52.29166667
411,102,13.4,-9.4375,56.16666667
411,103,12.5,-9.4375,56.16666667
411,202,10.5,-9.4375,56.16666667
411,203,20.9,-9.4375,56.16666667
411,301,10.4,-9.4375,56.16666667
411,302,11.7,-9.4375,56.16666667
411,303,16.6,-9.4375,56.16666667
411,401,4,-9.4375,56.16666667
411,402,8.5,-9.4375,56.16666667
411,403,8.1,-9.4375,56.16666667
411,501,6.5,-9.4375,56.16666667
411,502,9.5,-9.4375,56.16666667
411,503,8.2,-9.4375,56.16666667
411,601,8.3,-9.4375,56.16666667
411,602,13.2,-9.4375,56.16666667
411,603,12.2,-9.4375,56.16666667
411,701,6.5,-9.4375,56.16666667
411,702,15.6,-9.4375,56.16666667
411,703,7.5,-9.4375,56.16666667
411,801,8.6,-9.4375,56.16666667
411,802,13.6,-9.4375,56.16666667
411,803,9.7,-9.4375,56.16666667
411,901,4.6,-9.4375,56.16666667
411,902,7.3,-9.4375,56.16666667
411,903,10.2,-9.4375,56.16666667
411,1001,10.5,-9.4375,56.16666667
411,1002,22.5,-9.4375,56.16666667
411,1003,7.9,-9.4375,56.16666667
411,1101,13.7,-9.4375,56.16666667
411,1102,13.6,-9.4375,56.16666667
411,1103,7.7,-9.4375,56.16666667
411,1201,9.2,-9.4375,56.16666667
411,1202,14,-9.4375,56.16666667
411,1203,8.5,-9.4375,56.16666667
411,1301,10.5,-9.4375,56.16666667
411,1302,15.1,-9.4375,56.16666667
411,1303,12.2,-9.4375,56.16666667
411,1401,7.5,-9.4375,56.16666667
411,1402,12.2,-9.4375,56.16666667
411,1403,12.4,-9.4375,56.16666667
411,1501,11.2,-9.4375,56.16666667
411,1502,15.8,-9.4375,56.16666667
411,1503,7.9,-9.4375,56.16666667
411,1601,10.8,-9.4375,56.16666667
411,1602,2.6,-9.4375,56.16666667
411,1603,3.6,-9.4375,56.16666667
411,1701,11,-9.4375,56.16666667
411,1702,13.4,-9.4375,56.16666667
411,1703,11,-9.4375,56.16666667
411,1801,11,-9.4375,56.16666667
411,1802,7.9,-9.4375,56.16666667
411,1803,15.9,-9.4375,56.16666667
411,1901,7.7,-9.4375,56.16666667
411,1902,10.1,-9.4375,56.16666667
411,1903,8.3,-9.4375,56.16666667
411,2001,7.9,-9.4375,56.16666667
411,2002,14.5,-9.4375,56.16666667
411,2003,11.9,-9.4375,56.16666667
411,2101,12,-9.4375,56.16666667
411,2102,10.2,-9.4375,56.16666667
411,2103,10.6,-9.4375,56.16666667
411,2201,22.2,-9.4375,56.16666667
411,2202,14.2,-9.4375,56.16666667
411,2203,12.7,-9.4375,56.16666667
411,2301,3,-9.4375,56.16666667
411,2302,8.8,-9.4375,56.16666667
411,2303,11.4,-9.4375,56.16666667
411,2401,9.9,-9.4375,56.16666667
411,2402,11.8,-9.4375,56.16666667
411,2403,5.6,-9.4375,56.16666667
411,2501,14,-9.4375,56.16666667
411,2502,16.2,-9.4375,56.16666667
411,2503,10.1,-9.4375,56.16666667
411,102,12.1,-4.958333333,63.79166667
411,103,6.7,-4.958333333,63.79166667
411,202,8.6,-4.958333333,63.79166667
411,203,16.3,-4.958333333,63.79166667
411,301,13.7,-4.958333333,63.79166667
411,302,11,-4.958333333,63.79166667
411,303,14.5,-4.958333333,63.79166667
411,401,2.5,-4.958333333,63.79166667
411,402,9.3,-4.958333333,63.79166667
411,403,6,-4.958333333,63.79166667
411,501,5.4,-4.958333333,63.79166667
411,502,10.1,-4.958333333,63.79166667
411,503,6.8,-4.958333333,63.79166667
411,601,10.2,-4.958333333,63.79166667
411,602,13,-4.958333333,63.79166667
411,603,13.6,-4.958333333,63.79166667
411,701,5.1,-4.958333333,63.79166667
411,702,17.3,-4.958333333,63.79166667
411,703,8.8,-4.958333333,63.79166667
411,801,6.5,-4.958333333,63.79166667
411,802,10.7,-4.958333333,63.79166667
411,803,10.9,-4.958333333,63.79166667
411,901,4.3,-4.958333333,63.79166667
411,902,7.6,-4.958333333,63.79166667
411,903,11.2,-4.958333333,63.79166667
411,1001,10.9,-4.958333333,63.79166667
411,1002,20.3,-4.958333333,63.79166667
411,1003,7.8,-4.958333333,63.79166667
411,1101,14.8,-4.958333333,63.79166667
411,1102,14.4,-4.958333333,63.79166667
411,1103,6.4,-4.958333333,63.79166667
411,1201,11.5,-4.958333333,63.79166667
411,1202,17.9,-4.958333333,63.79166667
411,1203,9.1,-4.958333333,63.79166667
411,1301,9,-4.958333333,63.79166667
411,1302,15.1,-4.958333333,63.79166667
411,1303,15.3,-4.958333333,63.79166667
411,1401,9,-4.958333333,63.79166667
411,1402,10.8,-4.958333333,63.79166667
411,1403,18.3,-4.958333333,63.79166667
411,1501,11.2,-4.958333333,63.79166667
411,1502,16.1,-4.958333333,63.79166667
411,1503,8.2,-4.958333333,63.79166667
411,1601,10.5,-4.958333333,63.79166667
411,1602,5.3,-4.958333333,63.79166667
411,1603,3.6,-4.958333333,63.79166667
411,1701,12.1,-4.958333333,63.79166667
411,1702,11,-4.958333333,63.79166667
411,1703,12.6,-4.958333333,63.79166667
411,1801,11.4,-4.958333333,63.79166667
411,1802,8.2,-4.958333333,63.79166667
411,1803,12.3,-4.958333333,63.79166667
411,1901,8.7,-4.958333333,63.79166667
411,1902,7.3,-4.958333333,63.79166667
411,1903,10.8,-4.958333333,63.79166667
411,2001,7.6,-4.958333333,63.79166667
411,2002,14.4,-4.958333333,63.79166667
411,2003,12.6,-4.958333333,63.79166667
411,2101,10.7,-4.958333333,63.79166667
411,2102,10.3,-4.958333333,63.79166667
411,2103,11.4,-4.958333333,63.79166667
411,2201,20.5,-4.958333333,63.79166667
411,2202,15.5,-4.958333333,63.79166667
411,2203,12.3,-4.958333333,63.79166667
411,2301,2.7,-4.958333333,63.79166667
411,2302,9.1,-4.958333333,63.79166667
411,2303,10.8,-4.958333333,63.79166667
411,2401,10.1,-4.958333333,63.79166667
411,2402,15,-4.958333333,63.79166667
411,2403,6.5,-4.958333333,63.79166667
411,2501,8.9,-4.958333333,63.79166667
411,2502,15.5,-4.958333333,63.79166667
411,2503,10.8,-4.958333333,63.79166667
411,102,14.8,-6.395833333,52.79166667
411,103,11.5,-6.395833333,52.79166667
411,202,8.3,-6.395833333,52.79166667
411,203,12.6,-6.395833333,52.79166667
411,301,11.7,-6.395833333,52.79166667
411,302,11.9,-6.395833333,52.79166667
411,303,17.3,-6.395833333,52.79166667
411,401,4,-6.395833333,52.79166667
411,402,8.7,-6.395833333,52.79166667
411,403,11,-6.395833333,52.79166667
411,501,6.6,-6.395833333,52.79166667
411,502,9.4,-6.395833333,52.79166667
411,503,7.9,-6.395833333,52.79166667
411,601,8.5,-6.395833333,52.79166667
411,602,12.9,-6.395833333,52.79166667
411,603,11.7,-6.395833333,52.79166667
411,701,6.6,-6.395833333,52.79166667
411,702,14.6,-6.395833333,52.79166667
411,703,10.5,-6.395833333,52.79166667
411,801,8.1,-6.395833333,52.79166667
411,802,10.5,-6.395833333,52.79166667
411,803,10.1,-6.395833333,52.79166667
411,901,3.3,-6.395833333,52.79166667
411,902,7.3,-6.395833333,52.79166667
411,903,9.3,-6.395833333,52.79166667
411,1001,14.1,-6.395833333,52.79166667
411,1002,25.4,-6.395833333,52.79166667
411,1003,12,-6.395833333,52.79166667
411,1101,14.4,-6.395833333,52.79166667
411,1102,17.3,-6.395833333,52.79166667
411,1103,7.2,-6.395833333,52.79166667
411,1201,12.2,-6.395833333,52.79166667
411,1202,9.3,-6.395833333,52.79166667
411,1203,10.3,-6.395833333,52.79166667
411,1301,11.4,-6.395833333,52.79166667
411,1302,15.2,-6.395833333,52.79166667
411,1303,11.7,-6.395833333,52.79166667
411,1401,13.5,-6.395833333,52.79166667
411,1402,14.5,-6.395833333,52.79166667
411,1403,15.8,-6.395833333,52.79166667
411,1501,10.4,-6.395833333,52.79166667
411,1502,14.3,-6.395833333,52.79166667
411,1503,9,-6.395833333,52.79166667
411,1601,11,-6.395833333,52.79166667
411,1602,4.6,-6.395833333,52.79166667
411,1603,3.4,-6.395833333,52.79166667
411,1701,12.7,-6.395833333,52.79166667
411,1702,9.1,-6.395833333,52.79166667
411,1703,10.6,-6.395833333,52.79166667
411,1801,7.7,-6.395833333,52.79166667
411,1802,11.5,-6.395833333,52.79166667
411,1803,12.3,-6.395833333,52.79166667
411,1901,6.8,-6.395833333,52.79166667
411,1902,16,-6.395833333,52.79166667
411,1903,5.9,-6.395833333,52.79166667
411,2001,9,-6.395833333,52.79166667
411,2002,13.4,-6.395833333,52.79166667
411,2003,12.6,-6.395833333,52.79166667
411,2101,16.3,-6.395833333,52.79166667
411,2102,17.7,-6.395833333,52.79166667
411,2103,9.6,-6.395833333,52.79166667
411,2201,18.9,-6.395833333,52.79166667
411,2202,12.5,-6.395833333,52.79166667
411,2203,9,-6.395833333,52.79166667
411,2301,3.5,-6.395833333,52.79166667
411,2302,10.7,-6.395833333,52.79166667
411,2303,15.1,-6.395833333,52.79166667
411,2401,12,-6.395833333,52.79166667
411,2402,15.4,-6.395833333,52.79166667
411,2403,7.2,-6.395833333,52.79166667
411,2501,10.8,-6.395833333,52.79166667
411,2502,16.2,-6.395833333,52.79166667
411,2503,10,-6.395833333,52.79166667
411,102,13.1,-4.016666667,59.125
411,103,10.4,-4.016666667,59.125
411,202,11.8,-4.016666667,59.125
411,203,15.6,-4.016666667,59.125
411,301,4,-4.016666667,59.125
411,302,13.6,-4.016666667,59.125
411,303,14,-4.016666667,59.125
411,401,3.9,-4.016666667,59.125
411,402,9.4,-4.016666667,59.125
411,403,8.6,-4.016666667,59.125
411,501,6,-4.016666667,59.125
411,502,10.7,-4.016666667,59.125
411,503,7.3,-4.016666667,59.125
411,601,9.5,-4.016666667,59.125
411,602,14.9,-4.016666667,59.125
411,603,14,-4.016666667,59.125
411,701,5.9,-4.016666667,59.125
411,702,17.6,-4.016666667,59.125
411,703,11.2,-4.016666667,59.125
411,801,6.4,-4.016666667,59.125
411,802,18,-4.016666667,59.125
411,803,8.2,-4.016666667,59.125
411,901,3.6,-4.016666667,59.125
411,902,10,-4.016666667,59.125
411,903,10.4,-4.016666667,59.125
411,1001,15.1,-4.016666667,59.125
411,1002,25.8,-4.016666667,59.125
411,1003,9.5,-4.016666667,59.125
411,1101,14.5,-4.016666667,59.125
411,1102,16.7,-4.016666667,59.125
411,1103,8.4,-4.016666667,59.125
411,1201,13,-4.016666667,59.125
411,1202,14.4,-4.016666667,59.125
411,1203,8.5,-4.016666667,59.125
411,1301,12.1,-4.016666667,59.125
411,1302,15,-4.016666667,59.125
411,1303,12.7,-4.016666667,59.125
411,1401,11.6,-4.016666667,59.125
411,1402,11.7,-4.016666667,59.125
411,1403,27.6,-4.016666667,59.125
411,1501,13.9,-4.016666667,59.125
411,1502,16,-4.016666667,59.125
411,1503,10.3,-4.016666667,59.125
411,1601,11.7,-4.016666667,59.125
411,1602,6.8,-4.016666667,59.125
411,1603,3.8,-4.016666667,59.125
411,1701,12.9,-4.016666667,59.125
411,1702,13.3,-4.016666667,59.125
411,1703,13,-4.016666667,59.125
411,1801,4.2,-4.016666667,59.125
411,1802,11.4,-4.016666667,59.125
411,1803,13,-4.016666667,59.125
411,1901,8.3,-4.016666667,59.125
411,1902,12.5,-4.016666667,59.125
411,1903,7.1,-4.016666667,59.125
411,2001,6.6,-4.016666667,59.125
411,2002,14.1,-4.016666667,59.125
411,2003,13,-4.016666667,59.125
411,2101,14.8,-4.016666667,59.125
411,2102,20,-4.016666667,59.125
411,2103,14.8,-4.016666667,59.125
411,2201,20.7,-4.016666667,59.125
411,2202,18.1,-4.016666667,59.125
411,2203,8.9,-4.016666667,59.125
411,2301,7.6,-4.016666667,59.125
411,2302,10.2,-4.016666667,59.125
411,2303,11.7,-4.016666667,59.125
411,2401,11,-4.016666667,59.125
411,2402,14.1,-4.016666667,59.125
411,2403,7.2,-4.016666667,59.125
411,2501,9.6,-4.016666667,59.125
411,2502,15.6,-4.016666667,59.125
411,2503,10.2,-4.016666667,59.125
411,102,13.8,-0.708333333,69.375
411,103,10.6,-0.708333333,69.375
411,202,8.7,-0.708333333,69.375
411,203,13.8,-0.708333333,69.375
411,301,7.7,-0.708333333,69.375
411,302,13.3,-0.708333333,69.375
411,303,16.1,-0.708333333,69.375
411,401,4.2,-0.708333333,69.375
411,402,7.5,-0.708333333,69.375
411,403,7.4,-0.708333333,69.375
411,501,5.3,-0.708333333,69.375
411,502,11.5,-0.708333333,69.375
411,503,8.4,-0.708333333,69.375
411,601,10.9,-0.708333333,69.375
411,602,12.9,-0.708333333,69.375
411,603,11.9,-0.708333333,69.375
411,701,4.4,-0.708333333,69.375
411,702,17.1,-0.708333333,69.375
411,703,10.9,-0.708333333,69.375
411,801,9.8,-0.708333333,69.375
411,802,11.6,-0.708333333,69.375
411,803,12.3,-0.708333333,69.375
411,901,4.1,-0.708333333,69.375
411,902,8.2,-0.708333333,69.375
411,903,10.3,-0.708333333,69.375
411,1001,9.8,-0.708333333,69.375
411,1002,19,-0.708333333,69.375
411,1003,11.2,-0.708333333,69.375
411,1101,12.5,-0.708333333,69.375
411,1102,12.8,-0.708333333,69.375
411,1103,7.1,-0.708333333,69.375
411,1201,12.2,-0.708333333,69.375
411,1202,20.8,-0.708333333,69.375
411,1203,6.6,-0.708333333,69.375
411,1301,10.2,-0.708333333,69.375
411,1302,17.2,-0.708333333,69.375
411,1303,13.1,-0.708333333,69.375
411,1401,9,-0.708333333,69.375
411,1402,13.1,-0.708333333,69.375
411,1403,17.8,-0.708333333,69.375
411,1501,10.2,-0.708333333,69.375
411,1502,14.9,-0.708333333,69.375
411,1503,8.8,-0.708333333,69.375
411,1601,10.9,-0.708333333,69.375
411,1602,3.6,-0.708333333,69.375
411,1603,3.6,-0.708333333,69.375
411,1701,9.8,-0.708333333,69.375
411,1702,13.7,-0.708333333,69.375
411,1703,11.1,-0.708333333,69.375
411,1801,10.5,-0.708333333,69.375
411,1802,8.7,-0.708333333,69.375
411,1803,13.5,-0.708333333,69.375
411,1901,9.1,-0.708333333,69.375
411,1902,12.3,-0.708333333,69.375
411,1903,12.3,-0.708333333,69.375
411,2001,8.8,-0.708333333,69.375
411,2002,14.4,-0.708333333,69.375
411,2003,13.8,-0.708333333,69.375
411,2101,14.9,-0.708333333,69.375
411,2102,15.5,-0.708333333,69.375
411,2103,12.3,-0.708333333,69.375
411,2201,20.7,-0.708333333,69.375
411,2202,15.1,-0.708333333,69.375
411,2203,11.5,-0.708333333,69.375
411,2301,3.3,-0.708333333,69.375
411,2302,9.9,-0.708333333,69.375
411,2303,13.5,-0.708333333,69.375
411,2401,9,-0.708333333,69.375
